0.348,2.79E-14
0.3485,2.84E-14
0.349,2.89E-14
0.3495,2.94E-14
0.35,2.99E-14
0.3505,3.05E-14
0.351,3.10E-14
0.3515,3.16E-14
0.352,3.21E-14
0.3525,3.27E-14
0.353,3.33E-14
0.3535,3.39E-14
0.354,3.45E-14
0.3545,3.51E-14
0.355,3.58E-14
0.3555,3.64E-14
0.356,3.71E-14
0.3565,3.77E-14
0.357,3.84E-14
0.3575,3.91E-14
0.358,3.98E-14
0.3585,4.05E-14
0.359,4.12E-14
0.3595,4.20E-14
0.36,4.27E-14
0.3605,4.35E-14
0.361,4.43E-14
0.3615,4.51E-14
0.362,4.59E-14
0.3625,4.67E-14
0.363,4.76E-14
0.3635,4.84E-14
0.364,4.93E-14
0.3645,5.02E-14
0.365,5.11E-14
0.3655,5.20E-14
0.366,5.30E-14
0.3665,5.39E-14
0.367,5.49E-14
0.3675,5.59E-14
0.368,5.69E-14
0.3685,5.79E-14
0.369,5.89E-14
0.3695,6.00E-14
0.37,6.11E-14
0.3705,6.22E-14
0.371,6.33E-14
0.3715,6.45E-14
0.372,6.56E-14
0.3725,6.68E-14
0.373,6.80E-14
0.3735,6.92E-14
0.374,7.05E-14
0.3745,7.18E-14
0.375,7.31E-14
0.3755,7.44E-14
0.376,7.57E-14
0.3765,7.71E-14
0.377,7.85E-14
0.3775,7.99E-14
0.378,8.13E-14
0.3785,8.28E-14
0.379,8.43E-14
0.3795,8.58E-14
0.38,8.74E-14
0.3805,8.90E-14
0.381,9.06E-14
0.3815,9.22E-14
0.382,9.39E-14
0.3825,9.56E-14
0.383,9.73E-14
0.3835,9.91E-14
0.384,1.01E-13
0.3845,1.03E-13
0.385,1.05E-13
0.3855,1.06E-13
0.386,1.08E-13
0.3865,1.10E-13
0.387,1.12E-13
0.3875,1.14E-13
0.388,1.16E-13
0.3885,1.19E-13
0.389,1.21E-13
0.3895,1.23E-13
0.39,1.25E-13
0.3905,1.27E-13
0.391,1.30E-13
0.3915,1.32E-13
0.392,1.34E-13
0.3925,1.37E-13
0.393,1.39E-13
0.3935,1.42E-13
0.394,1.44E-13
0.3945,1.47E-13
0.395,1.50E-13
0.3955,1.52E-13
0.396,1.55E-13
0.3965,1.58E-13
0.397,1.61E-13
0.3975,1.64E-13
0.398,1.67E-13
0.3985,1.70E-13
0.399,1.73E-13
0.3995,1.76E-13
0.4,1.79E-13
0.4005,1.82E-13
0.401,1.86E-13
0.4015,1.89E-13
0.402,1.93E-13
0.4025,1.96E-13
0.403,2.00E-13
0.4035,2.03E-13
0.404,2.07E-13
0.4045,2.11E-13
0.405,2.14E-13
0.4055,2.18E-13
0.406,2.22E-13
0.4065,2.26E-13
0.407,2.30E-13
0.4075,2.35E-13
0.408,2.39E-13
0.4085,2.43E-13
0.409,2.48E-13
0.4095,2.52E-13
0.41,2.57E-13
0.4105,2.61E-13
0.411,2.66E-13
0.4115,2.71E-13
0.412,2.76E-13
0.4125,2.81E-13
0.413,2.86E-13
0.4135,2.91E-13
0.414,2.97E-13
0.4145,3.02E-13
0.415,3.07E-13
0.4155,3.13E-13
0.416,3.19E-13
0.4165,3.25E-13
0.417,3.30E-13
0.4175,3.36E-13
0.418,3.43E-13
0.4185,3.49E-13
0.419,3.55E-13
0.4195,3.62E-13
0.42,3.68E-13
0.4205,3.75E-13
0.421,3.82E-13
0.4215,3.89E-13
0.422,3.96E-13
0.4225,4.03E-13
0.423,4.10E-13
0.4235,4.18E-13
0.424,4.25E-13
0.4245,4.33E-13
0.425,4.41E-13
0.4255,4.49E-13
0.426,4.57E-13
0.4265,4.66E-13
0.427,4.74E-13
0.4275,4.83E-13
0.428,4.92E-13
0.4285,5.01E-13
0.429,5.10E-13
0.4295,5.19E-13
0.43,5.28E-13
0.4305,5.38E-13
0.431,5.48E-13
0.4315,5.58E-13
0.432,5.68E-13
0.4325,5.78E-13
0.433,5.89E-13
0.4335,6.00E-13
0.434,6.11E-13
0.4345,6.22E-13
0.435,6.33E-13
0.4355,6.45E-13
0.436,6.56E-13
0.4365,6.68E-13
0.437,6.81E-13
0.4375,6.93E-13
0.438,7.06E-13
0.4385,7.19E-13
0.439,7.32E-13
0.4395,7.45E-13
0.44,7.59E-13
0.4405,7.72E-13
0.441,7.87E-13
0.4415,8.01E-13
0.442,8.16E-13
0.4425,8.30E-13
0.443,8.46E-13
0.4435,8.61E-13
0.444,8.77E-13
0.4445,8.93E-13
0.445,9.09E-13
0.4455,9.26E-13
0.446,9.43E-13
0.4465,9.60E-13
0.447,9.77E-13
0.4475,9.95E-13
0.448,1.01E-12
0.4485,1.03E-12
0.449,1.05E-12
0.4495,1.07E-12
0.45,1.09E-12
0.4505,1.11E-12
0.451,1.13E-12
0.4515,1.15E-12
0.452,1.17E-12
0.4525,1.19E-12
0.453,1.21E-12
0.4535,1.24E-12
0.454,1.26E-12
0.4545,1.28E-12
0.455,1.31E-12
0.4555,1.33E-12
0.456,1.35E-12
0.4565,1.38E-12
0.457,1.40E-12
0.4575,1.43E-12
0.458,1.46E-12
0.4585,1.48E-12
0.459,1.51E-12
0.4595,1.54E-12
0.46,1.57E-12
0.4605,1.59E-12
0.461,1.62E-12
0.4615,1.65E-12
0.462,1.68E-12
0.4625,1.71E-12
0.463,1.75E-12
0.4635,1.78E-12
0.464,1.81E-12
0.4645,1.84E-12
